text,IN,VI,SE,AD,PO,CLEAN
베트남 미성년자 #@이름# 어디다 부비냐,0,0,1,0,0,0
벗는다더니 잘됬네 민망해말고 내리셔요,0,0,1,0,0,0
퓹 웃기지도 않다 내가 오늘 누가한테 전해 들었는데 어제 저녁 늦은 시간에 어떤 여자와 #@이름#이가 거시기 하더래 웃긴다 그치 ㅋㅋㅋ,0,0,1,0,0,0
자... 다음의상은 요즘 핫한 요가복(?)입고 나와서열분.. Y존과 궁딩은 내꺼입니다 쳐다보지 마세요..이럴 차례~,0,0,1,0,0,0
#@이름#님이  옳다!니네들은 떡칠때 증거남기고 하냐?,0,0,1,0,0,0
그러게 빚이나 갚을것이지 왜 외간여자를 주물럭거렸대?,0,0,1,0,0,0
저런 방송하는것들 지들 마누라 검증부터해라 당연 혼전순결이겟지?,0,0,1,0,0,0
유부 처녀 안가리고 질러댔구만..,0,0,1,0,0,0
늙은 #@이름# 딸딸이 되냐? ㅋㅋㅋ 추생각하면서 ㅎㅎ,0,0,1,0,0,0
돈줘가며 주물렀다는 애긴가 뭔가? ㅋㅋㅋ 성매수 까지 한겨? 기사도 참 한심한 수준 이구먼?,0,0,1,0,0,0
#@이름#아 이해할 수 있다구 형수 쑤시겠다는걸? ㅋㅋㅋㅋ 그러다 너두 쑤신다 여배우처럼 푸 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ#@이름# 아파트 ~~~~~오빠 거기서 뭐해 ~~오빠 거기서 뭐해 ~~오빠 거기서 뭐해 ~~오빠 거기서 뭐해 ~~오빠 거기서 뭐해 ~~오빠 거기서 뭐해 ~~~ㅋㅋㅋ,0,0,1,0,0,0
주특기가 바지내리기인가?? #@이름#아 흉내내지마라. 생긴게 틀리다.,0,0,1,0,0,0
지가 매일 하는게 야구동영상보며 하는 그짓인가보네.,0,0,1,0,0,0
역앞에서 일본 여자를 XX 했다는 #@이름# 이가... #@이름#에게 이뻐졌다고 하니(의도가 참 의심스러움) ...!! #@이름#의 대답이 행복합니다... 노팬티 ㅋㅋㅋ,0,0,1,0,0,0
ㅋㅋㅋ 14키로 뺄게 아니라.. 0하나 더 붙여서 140키로 빼야 하지 않음?? 보통 저런 몸은 임신도 힘들고..임신해도..차이가 없어 모르던데..출산까지 ㅋㅋㅋ 암튼 행복하게 잘 서시길~~~,0,0,1,0,0,0
가식떨지 맙시다. 솔직히 만약 당신앞에 #@이름#같은 남자가 다가온다면 당신은 빤스 안내릴 자신있나요? 진짜 다내립니다. 좋다고 하트날릴땐 언제고 이제와서 비난하는 여자들 진짜 못되보임.,0,0,1,0,0,0
결혼안하고 혼자사는게 좋다는 애들 뭔가요 성욕은 어떻게 해결하나묘 유흥업소가란얘긴가^?^,0,0,1,0,0,0
근데 솔직히 #@이름# 천재유전자 받고 싶어하는 여자들 많을텐데..,0,0,1,0,0,0
#@이름#랑 치료하는 의사는 부럽다..치료목적을 핑계로 골절된 다리도 매만질거 생각하니..쩝,0,0,1,0,0,0
난 여잔데 모유비누반대함. 무엇보다 여성의 젖을 상품화한다는게 싫음. 여성의 신체는 왜 항상 상품화되어야하죠? #@이름#언니도 반성했으면하네요.,0,0,1,0,0,0
남자가 사회 생활하다 보면 손이 스칠수도 있는거지 거참~~,0,0,1,0,0,0
남자는 돈을 가졌고 여자는 미모를 가졌으니 정당한 거래다,0,0,1,0,0,0
남자는 역시 능력이 되야 여자 시야에 들어 올거 같다 남자는 특정 부위에 눈이 가지만 여자는 전체적으로 스캔 한다지,0,0,1,0,0,0
남자들 날리나겠내,0,0,1,0,0,0
누가봐도 한거다. ㅎㅎㅎ,0,0,1,0,0,0
니하고 원나잇한개 원인이구나 미안하다 하지만 널 밧아줄순업다 내마누라가 부자야,0,0,1,0,0,0
#@이름#씨 다음엔..산에백숙먹으러 아빠랑 가지말구 오빠랑가요~난 #@이름#이좋드라~ㅋㅋㅋ ㅋㅋ그리고 개예쁨♡♡♡,0,0,1,0,0,0
더 빼면 진짜 이쁘겠다.,0,0,1,0,0,0
#@이름#엄마 아주 젊을때 에로영화 찍은건 없냐? 보고싶은데,0,0,1,0,0,0
돈벌려 벗었지,0,0,1,0,0,0
됐고 #@이름# 허벅지 보니까 내 아랫도리가 후덜덜하다,0,0,1,0,0,0
둘다 좋아서 섹스해놓고 피임을 안했냐고 한쪽만 욕먹을게 아닌데?여자나 남자나 알아서 조심해야지 좋아서 섹스할땐 언제고 ㅋ,0,0,1,0,0,0
몸매 예술....끝,0,0,1,0,0,0
#@이름#도 글래머면 이혼하고 재결합까지도 얼마안걸릴듯 아직도섹시해서 돈있는영감님들사이에선 최고의인기녀지,0,0,1,0,0,0
발가락 핣고 싶다.,0,0,1,0,0,0
발정나서 성희롱 보내는 사람들많네,0,0,1,0,0,0
밤엔~~~좀~~ 약할것같은데요~~ㅋㅋㅋ,0,0,1,0,0,0
배드신도 대역이 있나? 배드신은 욕망해소가 안되서 하는건지... 아무나 만지고.. 인간은 다 본능적으로 느껴질수밖에 없는 신체를 가졌는데 본능적인 감정은 연기가 아니잖아?,0,0,1,0,0,0
배우감은 아닌데...#@이름#딸은 그거라도 크지...,0,0,1,0,0,0
법적 책임없이 떡만 치겠다!!,0,0,1,0,0,0
복장도 지정해주자. 흰옷에 노브라.,0,0,1,0,0,0
본넷 열고 허리숙이고 엔진룸보는 자세에서 뒤에서바로 벨트풀고싶었다 물론 팬벨트,0,0,1,0,0,0
부럽다.여자는 역시 어리고 이쁜게 진리다.,0,0,1,0,0,0
부인이 남편홀대하고 잠자리 안챙겨주면 100퍼 바람난다,0,0,1,0,0,0
누나 이날 뽕을 너무 과하게 넣었네,0,0,1,0,0,0
다벗어노코 절대아니라네 ㅎㅎ 옷좀지데로입고다녀!!,0,0,1,0,0,0
말이 올림픽이지 전세계 남녀가 모여 섹스파티중이지,0,0,1,0,0,0
바퀴벌레의 교미에 왜 600만원이나,0,0,1,0,0,0
남자가 맞으면 거시기가 커지겠네요 ㅋㅋㅋ,0,0,1,0,0,0
백인 치고 진짜 날씬하네 ㅡ 몸매에 대한 자부심도 ㅡ 저런 시위 하는데 한 몫 한 듯,0,0,1,0,0,0
트젠이면 그기모양도 바뀐거 아니냐? 어케 자연임신이 가능한거냐? 여자트젠 곧휴 남아있는거??,0,0,1,0,0,0
키스도 모르는것들이흉내내다가니들이 맛을알아?,0,0,1,0,0,0
조흔 방댕이다..,0,0,1,0,0,0
#@이름#은 도대체 팬티 언제 벗는다냐?  벗을때 형수도 불러서 구경 시켜라~,0,0,1,0,0,0
앤드루는 무시무시한 왕자(이)지. 조심해야 되는 흉기.,0,0,1,0,0,0
아..야동을 넘 많이 봤구나..나라 망신..,0,0,1,0,0,0
니들은 집단 자위해라 난 개별 자위할란다.,0,0,1,0,0,0
유두가 볼록한 게 노브라네.,0,0,1,0,0,0
#@이름#은 여전히 자위중,0,0,1,0,0,0
AV배우가 선수촌방문하여 XX신작나오겠지,0,0,1,0,0,0
자지가로봤다;;,0,0,1,0,0,0
꼭쥐쓰좀 까꿍못게 정돈하고 탑승을 했어야지,0,0,1,0,0,0
솔직히 저 바지가 더 야한데…,0,0,1,0,0,0
사진에는 꼭지도 보이는거 같은데? 부적절한거 맞구만,0,0,1,0,0,0
딸딸이라고 했나요?,0,0,1,0,0,0
av많이 받구나,0,0,1,0,0,0
그냥 비키니입고 입장하지. 어중간하게 벗으니깐 입장을 못하지요^^,0,0,1,0,0,0
남자 수영선수들 웃통까고 쫄쫄이 입은거 보면서 환장하고 몸매 품평하면서.. 무슨 지들만 당하는줄 ㅋㅋㅋㅋ 인간의 본능을 부정하지마.,0,0,1,0,0,0
문신했으니까?다 벗고다녀라.볼만하것다ㅎㅎㅎ,0,0,1,0,0,0
노마스크 노브라 노팬티 노노노 !!??,0,0,1,0,0,0
뭐 댓글보니 딱히 여기도 언제든 저렇게 하고 싶은 남자들 투성이인듯 아 근데 저긴 거리에 여자들이 없으니 결국 남자강간하고 다니더라,0,0,1,0,0,0
4번이나 쌌다고? 고녀석 대단하네 나는한번도 겨우...,0,0,1,0,0,0
그게 과다노출  아니면 옷입은  거냐  ? 유두에 밴드  붙치고  생리대만  걸치면  지금  그의상과 거의  같은거  되는거  아니냐,0,0,1,0,0,0
ㅇㅣ 아지매 보니 섹. 기.가 줄줄흐르네,0,0,1,0,0,0
저 아줌마 젖떨어질뻔,0,0,1,0,0,0
평화롭게 무기고털어 발기한 무장공비들에게 넘기는구나 ㅋㅋㅋ,0,0,1,0,0,0
여자애들 몸매는 좋아보이네,0,0,1,0,0,0
찌찌가 보이길래 저선수 미쳤네 그랬는데 트렌스젠더 ㅋㅋ,0,0,1,0,0,0
누나멋져요~~오늘 지렸음,0,0,1,0,0,0
호기심 이 발동해서 잠깐 만졋다가   벌금5.700 만원  후덜.덜하네...,0,0,1,0,0,0
한국놈이 서양여자 데리고 살기엔 육체적으로 별로 안맞지 ㆍ,0,0,1,0,0,0
사상 최대 자존감 회복 자위대회,0,0,1,0,0,0
의사 마누라 성매매는 놀랄일도 아닌걸 한국을 보면 알게될거야,0,0,1,0,0,0
#@이름#형이 콘돔을 잘 썻으면 #@이름#*이 안태어났을텐데....,0,0,1,0,0,0
거시기 커지는 부작용은 없나요.제 거기가 많이 짝은데 그런 부작용도 생겼으면 합니다.,0,0,1,0,0,0
저여자 곧 탈레반장님 헌테 따이것네 ㅠ 으휴,0,0,1,0,0,0
이 분 빤쓰부터 벗겨봐야 합니다~~ 그렇지 않고서는 허벅지 근육 저럴수는 없습니다! 어제 경기보면서 경악을 금치 못했네요~~ 완전한 수컷이야~~,0,0,1,0,0,0
말이 성매매지 1원 받고도 했음 욕구불만이 원인. 이래서 동양계 남성은 미국계를 여성을 만족시킬 수 없음. 사이즈에 대한 갭이 구조상 해결이 안됨. 여자들 바람피우고 결국 헤어지는 이유가 말을 안해서 그렇지 잠자리 욕구불만이 다반사임.,0,0,1,0,0,0
저 아줌마 엄마야 젓소야 ...,0,0,1,0,0,0
성관계해보고 선택하는것보다 낫겠구만 뭘~,0,0,1,0,0,0
우리나라 는 똥꾸녕 낑기는 레깅스 나 똥꾸녕 낑기는 핫 빤쓰 입고 허는디..,0,0,1,0,0,0
떡치다가 골로간다~~~골판쥐,0,0,1,0,0,0
여자는 남자를 즐기는 도구로 생각했는데 갑자기 인간의 입장에서 불쑥들어오니 황당했겠지! 즐기는 도구는 도구일뿐 정은 주지 않았다는 저 냉정함에 감탄했음! 앞으로는 딜도를 이용하시길! 살아있는 도구는 불쑥불쑥 들이밀수도 있으니 목숨 유지하려면 무생눌을 이용바람.,0,0,1,0,0,0
#@이름#   이가    수청 들 라    하겠네~~~~,0,0,1,0,0,0
그나라 들은웃겨 여자를그리 무시한꺼면낳았을때바로 엎어버리든가 ㆍ그짓 할때만 필요한건가 뭐야,0,0,1,0,0,0
바다 앞에서 ㄸ좀 그만치지 그랬어,0,0,1,0,0,0
피부만 안좋지 얼굴 이쁘고 몸매 착하니 좋은남자한테 시집갈듯,0,0,1,0,0,0
ㄲㅊ가 항상 문제다,0,0,1,0,0,0
귀태 #@이름# PC 근친야동??,0,0,1,0,0,0
호텔에서 물다빼고 무슨재주로 이기나,0,0,1,0,0,0
남자나 여자나 정말 아랫도리 조심해야~,0,0,1,0,0,0
그나마 비키니도 안입으면 누가 보겠나~,0,0,1,0,0,0
피임도안하고 8명이랑햇는디 임신도 못시켯네 고자시키네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,1,0,0,0
20대때 흑인 정치 브로커였던 60대 #@이름#한테 가랭이 벌려주고 정계입문한 #@이름#.,0,0,1,0,0,0
일안하고 그짓만 할까봐 물어봤겠지 ㅋㅋ,0,0,1,0,0,0
구1녕동서들 서로 운 없다고 그러고 있겠지. 쟤네 반성 안 한다.,0,0,1,0,0,0
#@이름#씨 단순한 실수도 아니고요..오해도 아닙니다.어떻게 친형제도 아니고 옷만 입었지..엉덩이를 남편 허벅지에다 갖다 앉히나요? 민망하네요..진짜..뭐 본인삶이니 알아서 하겠지만 어후 완전 이미지 꽝이네요..저같으면 용서못할 일이죠.,0,0,1,0,0,0
솔칙히 말해 상대방한테 질려서 이성으로 안보이고 흥분이 안된다고. 새로운 상대면 다시 불 붙을껄.,0,0,1,0,0,0
여자들이여 조심해라! #@이름#는 여자 거시기 찢기 선수란다!,0,0,1,0,0,0
바지벗는 것 봐야하는데. ~~#@이름#~~,0,0,1,0,0,0
버얼써 딘장 발라켰다고바야지.몸에좋고 정력에 좋은 곰쓸개가 도라댕기는데 개풀어서 지역유지 뱃속을 뒤지는게 더빠르지.좋다면 양재물도 마신다잖아.그근성 어데가겠어? 그느메 정력타령에 조선8도에 남아나는게있더냐,0,0,1,0,0,0
섹스는 안땡기고..그렇다고 밖에서 딴사람이랑 하는 꼴은 못보겠고..슬픈 어른들의 이야기,0,0,1,0,0,0
뉴데일리가 어디야? 뽀르노 잡지사 아니야?,0,0,1,0,0,0
호텔로 유흥업소 접대부 불러 논거지? 하여튼 혈기왕성하니 성접촉이 더 문란할듯?,0,0,1,0,0,0
전국 확대해라~~발정난 애들 전국 원정 다닐께 뻔한데~~,0,0,1,0,0,0
잘주는 여자를 배우자로 만나길!,0,0,1,0,0,0
떡을 치더라도 마스크는 쓰자,0,0,1,0,0,0
팬이랑 술자리 했다고 하더니 ㅋㅋ 접대 여성이랑 은밀한 술자리? 잠자리?를 했군 ㅋㅋ,0,0,1,0,0,0
먼 일? 밤 일? 웃기는구나!,0,0,1,0,0,0
바지 내린다던 #@이름# 아니야?,0,0,1,0,0,0
둘이 배꼽이라도 비볐나?,0,0,1,0,0,0
다음은 수간물입니다만 그때도 응원 부탁합니다,0,0,1,0,0,0
했네 했어 ㅉㅉㅈ,0,0,1,0,0,0
옴마야~   어린것이 발칙하네,0,0,1,0,0,0
요즘엔 저러고 노나바....기절시키고 여학생이 남사친 성기만지고...,0,0,1,0,0,0
고추가 컷나보네,0,0,1,0,0,0
중*. 여학생은 남자것을 주저 없이 만지는데 이거 이거 어이된 일인가? 습관적인가?,0,0,1,0,0,0
기자들 앞에서 바지 벗어야지,0,0,1,0,0,0
따라 호텔방까지  간것도  문제가  있내   다~~   알면서,0,0,1,0,0,0
양양서 비키니에 남자들하고 부비부비하고 가관도 아니에요 마스크도 안쓰고,0,0,1,0,0,0
전국각지에 애인이 다있다 원정가면 숙소로 부르는건 아주 오래전부터 있었던일이다.그걸 새삼스럽게 지금와서 떠드는거임??유부남 총각 할거없이 숙소로 애인 부르는건 모두 같은급 유부남인거 알면서 만나는 여자들도 잘못된거지 돈이 좋은건가?아님 다른게있나?ㅎㅎㅎ,0,0,1,0,0,0
뭐 이러쿵 저러쿵 다 이해해도. 마누라를 온국민이 돌려 먹었는데... 이건 아니지.,0,0,1,0,0,0
이거는 일반 남자들이 기분나빠하고 들고일어나야 하지않음? 여비서를 고용하지않아야 할정도로 그렇게 성욕이 관리가 안되고 자제력도 없고 줏대도 없는데다가 잠재적 성범죄자 취급한건데?그냥 평소대로 일터에선 그냥 일만 하면 되잖아 뭐가 문제..?,0,0,1,0,0,0
아유 심사위원들에게 몸대주면 불가능한 일도 아니지유잉!!,0,0,1,0,0,0
유흥업소에서 바지내리려나?,0,0,1,0,0,0
국민 딸같은 여성 좋아하는 힘 #@이름# 보고있나?,0,0,1,0,0,0
옛날 #@이름#장군께서 황금을 돌같이 보라했거늘..황금은 물질이고물질이란 물이 나오는 질.곧 여성의 그곳.조심 또 조심,0,0,1,0,0,0
자지나 기증해라,0,0,1,0,0,0
할맘없게 만든  남폰들은  반성하자. 자신없음 이빈후과에서 비아그라.팔팔등 힘을 빌려라. 밤이 아름답고 내 여자뿐 아니라 옆집ㆍ압집 밑집 윗집  모든 여성들이 진심 이쁘게 보인다. 20대 초반으로 거기만 돌아간다.약효과 24시간이다.집  귀가전 한번 집에서  한번  새벽에 밖에서 한번??돈도 많이 들더라ㆍ,0,0,1,0,0,0
모텔가서 하지 왜 화장실에서?...,0,0,1,0,0,0
막내딸 친구... 매주말마다 오는데... 아저씨는 절대 그런 사람 아니다... 아저씨는 성숙한 여자만 좋아한다...,0,0,1,0,0,0
순결? 결혼할때 조이는 수술만 하고 눈물만흘려주고 니가처음이야하면 어차피 한남은 모금,0,0,1,0,0,0
#@이름# 빤스 ㅋㅋ,0,0,1,0,0,0
펄녀 비슷한 그런것인듯 성매매는 아니고 소개팅 주선등등,0,0,1,0,0,0
눈밑이 꺼먼게 #@이름#도 그렇고 밝히게 생겼어,0,0,1,0,0,0
세명이하면 쓰리섬이라던데 여섯명은 머라하지 긍데 유부들 아닌가?,0,0,1,0,0,0
술집에서 일하는 아가씨인거 딱 사이즈나오잖아 ㅋㅋㅋ 유흥업소 업소 운영 제한되니까 아가씨들이 술들고 방잡고 시간단위로 끊어서 파는거지 뭐야 ㅋㅋㅋ,0,0,1,0,0,0
지들편에 돈 퍼주고 자신은 여자 냄새나 킁킁 거리고 다녔군...,0,0,1,0,0,0
별 미친 면접관 이네...애로배우 오디션 본것도아니고..,0,0,1,0,0,0
??랑 누가 하고 싶겠어요 ㅋㅋㅋㅋ,0,0,1,0,0,0
정말 믿을만한 여자 아니면 한순간 욕정으로 한번뿐인 자기 인생 작살 내지 말자 그냥 호르몬의 장난이겠거니 조용히 크리넥스 티슈를 뽑아라. 그나마 내 올챙이들을 위한 최소한의 배려와 사치 정도는 허용 가능. 여전히 변호사 사무실 상담 및 의뢰 건으로 순위 안에 있는 건 강간 및 준강간 치상이다.,0,0,1,0,0,0
돈주고해~ 발정난 개야 아무나 잡고 하는거 아냐,0,0,1,0,0,0
사정은 남자가 하지 여자가하냐??,0,0,1,0,0,0
에휴 술집나가는 여자들이나 가서 먹는남자들이나,0,0,1,0,0,0
따님 그러면 몰혀? 성추행인데 조용히 있어라 당신들이 그럴수록 부친의 범죄행위만 더 상기시키는꼴,0,0,1,0,0,0
마음에 드는상대가있으면 술먹지않았을때. 시도해야지 그래도 안되면 돈주고사야지,0,0,1,0,0,0
경기 끝나고 룸싸롱 가야 하는데 못가니까 부른거냐?,0,0,1,0,0,0
콘돔은 제대로 끼고 했나 모르겠네...,0,0,1,0,0,0
나도 이쁜 처녀들 보면 안아주고 싶지만 손대지 않는다!! 부끄러운줄 알아라,0,0,1,0,0,0
구단에서 방값제공하는 성매매한듯,0,0,1,0,0,0
아니 할머니를 보고 성욕이 생길까,0,0,1,0,0,0
돌리고돌리고 ㅋㅋㅋㅋ 여자둘  대단하네ㅋㅋㅋ,0,0,1,0,0,0
ㅋㅋㅋ 니들이 무슨 성범죄피해자들 도와줬엌ㅋㅋㅋㅋ,0,0,1,0,0,0
2년들은 술자리만이냐 잠자리도냐,0,0,1,0,0,0
세크스 한 번 했다가 꽃뱀한테 걸려서 인생 망치는 것 보다는 낫지,0,0,1,0,0,0
맞는 말이네. 남자들은 위생을 이유도 묻지 않고 포경수술해버리는거랑 비슷하군? 형평에 반한다. 그냥 여자들도 자유로이 검사 받게 해라. 건강 앞에 남여 구분없다. 어차피 매일 수천의 처녀막은 사라지지.않는가. 태어나자마자 꼬추 살이 잘리는 거나 진배없다.,0,0,1,0,0,0
